Kategooria;Mark;Mudel;Keretüüp;Esm reg aasta;Mootori tüüp;Mootori võimsus;Mootori maht;CO2;Istekohti;Telgi kokku;Registrimass;Tühimass;Täismass;Värv;Maakond;Linn;Tüüp;Arv;Kuu
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2000;1496;;;Harju Maakond;;Füüsiline isik;2;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2000;1496;;;Lääne-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2000;1496;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2000;1496;;;Rapla Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2020;1480;;;Harju Maakond;;Füüsiline isik;2;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2020;1480;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2020;1516;;;Harju Maakond;;Füüsiline isik;2;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2020;1516;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2020;1516;;;Rapla Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2020;1525;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1987;;5;2;2020;1496;;;Määramata;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Bensiin kat.;;1987;;5;2;2050;1510;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Diisel;;1998;;5;2;2100;1555;;;Tartu Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;SEDAAN;2013;Diisel;;1998;;5;2;2100;1621;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2000;1485;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2000;1485;;;Põlva Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2000;1526;;;Harju Maakond;;Füüsiline isik;2;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2000;1526;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1505;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1546;;;Harju Maakond;;Füüsiline isik;4;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1546;;;Harju Maakond;;Juriidiline isik;5;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1546;;;Ida-Viru Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1546;;;Lääne Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1546;;;Lääne-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2020;1560;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2020;1526;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2050;1550;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2050;1561;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2050;1561;;;Tartu Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2050;1566;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2050;1566;;;Pärnu Maakond;;Juriidiline isik;3;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2050;1616;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Diisel;;1998;;5;2;2130;1555;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Diisel;;1998;;5;2;2130;1555;;;Tartu Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Diisel;;1998;;5;2;2130;1666;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Diisel;;1998;;5;2;2130;1666;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;AVENSIS;UNIVERSAAL;2013;Diisel;;1998;;5;2;2130;1678;;;Lääne-Viru Maakond;;Juriidiline isik;1;2
M1;TOYOTA;COROLLA;SEDAAN;2013;Bensiin kat.;;1598;;5;2;1760;1355;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;COROLLA;SEDAAN;2013;Bensiin kat.;;1598;;5;2;1760;1363;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;COROLLA;SEDAAN;2013;Bensiin kat.;;1598;;5;2;1760;1368;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;RAV4;MAHTUNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2110;1595;;;Harju Maakond;;Juriidiline isik;3;2
M1;TOYOTA;RAV4;MAHTUNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2110;1605;;;Saare Maakond;;Füüsiline isik;1;2
M1;TOYOTA;RAV4;MAHTUNIVERSAAL;2013;Bensiin kat.;;1987;;5;2;2110;1635;;;Harju Maakond;;Juriidiline isik;5;2
M1;TOYOTA;RAV4;MAHTUNIVERSAAL;2013;Diisel;;2231;;5;2;2240;1760;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;URBAN CRUISER;MAHTUNIVERSAAL;2013;Bensiin kat.;;1329;;5;2;1590;1205;;;Rapla Maakond;;Füüsiline isik;1;2
M1;TOYOTA;VERSO;MAHTUNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2125;1555;;;Lääne-Viru Maakond;;Juriidiline isik;1;2
M1;TOYOTA;VERSO;MAHTUNIVERSAAL;2013;Bensiin kat.;;1798;;7;2;2125;1600;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;VERSO;MAHTUNIVERSAAL;2013;Diisel;;1998;;7;2;2260;1615;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;VERSO;UNIVERSAAL;2013;Bensiin kat.;;1598;;5;2;2125;1495;;;Tartu Maakond;;Juriidiline isik;4;2
M1;TOYOTA;VERSO;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2125;1520;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;VERSO;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2125;1570;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;VERSO;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2125;1590;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;VERSO;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2125;1590;;;Lääne-Viru Maakond;;Juriidiline isik;1;2
M1;TOYOTA;VERSO;UNIVERSAAL;2013;Diisel;;1998;;5;2;2260;1665;;;Lääne-Viru Maakond;;Juriidiline isik;1;2
M1;TOYOTA;VERSO-S;LUUKPÄRA;2013;Bensiin kat.;;1329;;5;2;1550;1172;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;VERSO-S;LUUKPÄRA;2013;Bensiin kat.;;1329;;5;2;1550;1172;;;Lääne-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;VERSO-S;LUUKPÄRA;2013;Diisel;;1364;;5;2;1600;1237;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;YARIS;LUUKPÄRA;2013;Bensiin kat.;;1329;;5;2;1470;1115;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;YARIS;LUUKPÄRA;2013;Bensiin kat.;;1329;;5;2;1480;1110;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;TOYOTA;YARIS;LUUKPÄRA;2013;Bensiin kat.;;1329;;5;2;1480;1125;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;YARIS;LUUKPÄRA;2013;Bensiin kat.;;1329;;5;2;1480;1125;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;YARIS;LUUKPÄRA;2013;Diisel;;1364;;5;2;1525;1150;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;YARIS;LUUKPÄRA;2013;Diisel;;1364;;5;2;1525;1150;;;Harju Maakond;;Juriidiline isik;1;2
M1;TOYOTA;YARIS HYBRID;LUUKPÄRA;2013;Bensiin hübriid;;1497;;5;2;1565;1170;;;Harju Maakond;;Füüsiline isik;1;2
M1;TOYOTA;YARIS HYBRID;LUUKPÄRA;2013;Bensiin hübriid;;1497;;5;2;1565;1170;;;Harju Maakond;;Juriidiline isik;2;2
M1;TOYOTA;YARIS HYBRID;LUUKPÄRA;2013;Bensiin hübriid;;1497;;5;2;1565;1225;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;CADDY KOMBI;MAHTUNIVERSAAL;2013;Diisel;;1598;;5;2;2035;1474;;;Tartu Maakond;;Juriidiline isik;2;2
M1;VOLKSWAGEN;CARAVELLE;MAHTUNIVERSAAL;2013;Diisel;;1968;;9;2;3000;2075;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;CARAVELLE;MAHTUNIVERSAAL;2013;Diisel;;1968;;9;2;3000;2075;;;Tartu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;CC;SEDAAN;2013;Bensiin kat.;;1390;;5;2;1950;1505;;;Jõgeva Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;CC;SEDAAN;2013;Bensiin kat.;;3597;;5;2;2230;1712;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;CC;SEDAAN;2013;Diisel;;1968;;4;2;2010;1582;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;CC;SEDAAN;2013;Diisel;;1968;;5;2;2190;1668;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;CRAFTER;MAHTUNIVERSAAL;2013;Diisel;;1968;;9;2;3500;2536;;;Tartu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;CRAFTER;MAHTUNIVERSAAL;2013;Diisel;;1968;;9;2;3500;2553;;;Ida-Viru Maakond;;Riigiasutus;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1197;;5;2;1720;1229;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1197;;5;2;1720;1229;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1197;;5;2;1720;1229;;;Viljandi Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1197;;5;2;1730;1235;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1197;;5;2;1730;1235;;;Viljandi Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1197;;5;2;1790;1233;;;Harju Maakond;;Juriidiline isik;4;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1820;1290;;;Harju Maakond;;Füüsiline isik;4;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1820;1290;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1820;1290;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1820;1290;;;Jõgeva Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1820;1290;;;Põlva Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1820;1290;;;Tartu Maakond;;Juriidiline isik;2;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1850;1316;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1750;1247;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1750;1247;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1770;1271;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1770;1271;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1780;1293;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1780;1293;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1780;1293;;;Pärnu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1780;1296;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1800;1313;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1800;1313;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1800;1313;;;Saare Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1800;1313;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1800;1316;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Bensiin kat.;;1395;;5;2;1800;1316;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Diisel;;1598;;5;2;1810;1321;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Diisel;;1598;;5;2;1810;1321;;;Viljandi Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Diisel;;1598;;5;2;1860;1314;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2013;Diisel;;1968;;5;2;1880;1376;;;Viljandi Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF PLUS;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1990;1438;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1197;;5;2;1910;1368;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1197;;5;2;1910;1368;;;Viljandi Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;1940;1394;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2013;Diisel;;1598;;5;2;1980;1445;;;Harju Maakond;;Juriidiline isik;2;2
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2013;Diisel;;1598;;5;2;1980;1445;;;Viljandi Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;JETTA;SEDAAN;2013;Bensiin kat.;;1197;;5;2;1800;1302;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;JETTA;SEDAAN;2013;Bensiin kat.;;1197;;5;2;1800;1302;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;JETTA;SEDAAN;2013;Bensiin kat.;;1197;;5;2;1800;1302;;;Lääne-Viru Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;JETTA;SEDAAN;2013;Bensiin kat.;;1390;;5;2;1870;1365;;;Harju Maakond;;Juriidiline isik;2;2
M1;VOLKSWAGEN;KOMBI;MAHTUNIVERSAAL;2013;Diisel;;1968;;8;2;3000;1976;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;KOMBI;SIHTOTSTARBELINE;2013;Diisel;;1968;;6;2;3000;2578;;;Harju Maakond;;Riigiasutus;1;2
M1;VOLKSWAGEN;MULTIVAN;MAHTUNIVERSAAL;2013;Diisel;;1968;;7;2;3000;2141;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;MULTIVAN;MAHTUNIVERSAAL;2013;Diisel;;1968;;7;2;3080;2284;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Bensiin kat.;;1390;;5;2;2030;1473;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Bensiin kat.;;1390;;5;2;2040;1508;;;Harju Maakond;;Juriidiline isik;3;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Diisel;;1598;;5;2;2040;1499;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Diisel;;1598;;5;2;2040;1499;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Diisel;;1968;;5;2;2100;1532;;;Lääne-Viru Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Diisel;;1968;;5;2;2130;1560;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT;SEDAAN;2013;Diisel;;1968;;5;2;2130;1560;;;Pärnu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;PASSAT CC;SEDAAN;2013;Bensiin kat.;;1798;;5;2;2080;1529;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2110;1507;;;Harju Maakond;;Juriidiline isik;2;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2120;1539;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2110;1530;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2110;1530;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1798;;5;2;2130;1551;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Bensiin kat.;;1984;;5;2;2270;1707;;;Harju Maakond;;Juriidiline isik;3;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Diisel;;1598;;5;2;2120;1543;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Diisel;;1968;;5;2;2180;1571;;;Harju Maakond;;Juriidiline isik;3;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Diisel;;1968;;5;2;2180;1571;;;Rapla Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Diisel;;1968;;5;2;2210;1601;;;Harju Maakond;;Juriidiline isik;3;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Diisel;;1968;;5;2;2210;1601;;;Jõgeva Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;PASSAT VARIANT;UNIVERSAAL;2013;Diisel;;1968;;5;2;2300;1725;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Bensiin kat.;;1198;;5;2;1550;1067;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Bensiin kat.;;1198;;5;2;1550;1067;;;Tartu Maakond;;Juriidiline isik;2;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Bensiin kat.;;1198;;5;2;1550;1067;;;Viljandi Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1550;1070;;;Harju Maakond;;Füüsiline isik;2;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1550;1070;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Bensiin kat.;;1390;;5;2;1550;1070;;;Rapla Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2013;Diisel;;1199;;5;2;1620;1132;;;Harju Maakond;;Juriidiline isik;7;2
M1;VOLKSWAGEN;SHARAN;MAHTUNIVERSAAL;2013;Bensiin kat.;;1390;;7;2;2500;1790;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;SHARAN;MAHTUNIVERSAAL;2013;Diisel;;1968;;7;2;2510;1822;;;Tartu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;SHARAN;MAHTUNIVERSAAL;2013;Diisel;;1968;;7;2;2540;1851;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2080;1501;;;Määramata;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2080;1501;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2080;1501;;;Tartu Maakond;;Juriidiline isik;4;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2080;1522;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2080;1522;;;Harju Maakond;;Välismaalane;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1390;;5;2;2200;1631;;;Tartu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1984;;5;2;2220;1659;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Bensiin kat.;;1984;;5;2;2230;1689;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2080;1543;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2080;1543;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2080;1543;;;Pärnu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2080;1543;;;Valga Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2260;1664;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2260;1675;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2260;1675;;;Harju Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2260;1675;;;Põlva Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2013;Diisel;;1968;;5;2;2260;1675;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;VOLKSWAGEN;TOURAN;MAHTUNIVERSAAL;2013;Diisel;;1598;;5;2;2200;1557;;;Tartu Maakond;;Füüsiline isik;1;2
M1;VOLKSWAGEN;TOURAN;MAHTUNIVERSAAL;2013;Diisel;;1968;;7;2;2260;1606;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLVO;C30;LUUKPÄRA;2013;Diisel;;1984;;4;2;1900;1551;;;Ida-Viru Maakond;;Füüsiline isik;1;2
M1;VOLVO;S60;SEDAAN;2013;Bensiin kat.;;1596;;5;2;2020;1581;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;VOLVO;S80;SEDAAN;2013;Bensiin kat.;;1596;;5;2;2100;1641;;;Harju Maakond;;Riigiasutus;2;2
M1;VOLVO;V40;LUUKPÄRA;2013;Diisel;;1560;;5;2;1890;1476;;;Harju Maakond;;Füüsiline isik;1;2
M1;VOLVO;V40;UNIVERSAAL;2013;Bensiin kat.;;2497;;5;2;2070;1639;;;Pärnu Maakond;;Juriidiline isik;1;2
M1;VOLVO;V60;UNIVERSAAL;2013;Bensiin kat.;;1596;;5;2;2110;1663;;;Harju Maakond;;Juriidiline isik;1;2
